review_id,customer_id,product_id,review_text,star_rating,review_date,verified_purchase
REV02581,CUST04588,PROD0046,Perfect! Exactly what I was looking for.,5,2024-11-15,Yes
REV02582,CUST02312,PROD0004,Love it! Great value for money.,4,2023-08-16,No
REV02583,CUST03537,PROD0090,Terrible experience from start to finish.,1,2023-10-29,No
REV02584,CUST03230,PROD0081,Defective product. Very frustrated.,1,2025-02-07,Yes
REV02585,CUST03136,PROD0052,Okay product. Does what it says.,3,2023-09-17,Yes
REV02586,CUST03566,PROD0070,Fantastic! Better than advertised.,5,2025-01-08,Yes
REV02587,CUST01421,PROD0061,Exceptional product. Worth every penny.,5,2025-09-09,Yes
REV02588,CUST01542,PROD0072,Worst purchase ever. Avoid.,1,2023-01-24,Yes
REV02589,CUST02952,PROD0054,Exceptional product. Worth every penny.,4,2023-11-21,Yes
REV02590,CUST02364,PROD0086,Exceptional product. Worth every penny.,5,2025-03-08,Yes
REV02591,CUST01101,PROD0002,Outstanding quality and fast shipping. Very satisfied.,5,2025-07-10,Yes
REV02592,CUST00129,PROD0019,Poor design. Doesn't work properly.,1,2023-08-13,Yes
REV02593,CUST03988,PROD0085,Fair quality. Neither good nor bad.,3,2025-06-16,No
REV02594,CUST01113,PROD0011,Exceptional product. Worth every penny.,5,2024-06-13,Yes
REV02595,CUST03407,PROD0059,Remarkable quality for the price.,4,2025-05-23,Yes
REV02596,CUST04952,PROD0055,Best quality I've seen. Very happy.,5,2023-03-17,No
REV02597,CUST01473,PROD0059,Standard quality. As advertised.,3,2023-01-25,Yes
REV02598,CUST03475,PROD0071,Useless product. Don't waste money.,2,2025-06-18,Yes
REV02599,CUST03687,PROD0050,Very impressed with the quality and service.,4,2023-01-01,Yes
REV02600,CUST01850,PROD0024,Great product! Would recommend to everyone.,5,2023-11-16,Yes
REV02601,CUST04953,PROD0001,Love everything about this product.,5,2025-06-16,Yes
REV02602,CUST04081,PROD0094,Love it! Great value for money.,5,2023-11-03,No
REV02603,CUST04111,PROD0035,Unacceptable quality. Very disappointed.,1,2025-09-16,Yes
REV02604,CUST04475,PROD0074,Decent but not exceptional.,3,2024-11-07,Yes
REV02605,CUST00275,PROD0005,Love everything about this product.,4,2025-04-24,Yes
REV02606,CUST03959,PROD0091,Very impressed with the quality and service.,5,2024-05-17,Yes
REV02607,CUST00928,PROD0075,Dreadful product. Total waste.,2,2024-03-03,Yes
REV02608,CUST00656,PROD0019,Standard quality. As advertised.,3,2023-12-30,Yes
REV02609,CUST02290,PROD0060,Standard quality. As advertised.,3,2024-09-30,Yes
REV02610,CUST00641,PROD0067,Remarkable quality for the price.,4,2023-03-05,Yes
REV02611,CUST04998,PROD0012,Love it! Great value for money.,5,2025-10-23,Yes
REV02612,CUST03871,PROD0081,Amazing! Better than similar products.,5,2024-01-03,Yes
REV02613,CUST00640,PROD0088,Outstanding service and product quality.,4,2023-09-01,Yes
REV02614,CUST04418,PROD0075,Superb quality. Exceeded expectations.,5,2024-12-28,No
REV02615,CUST00433,PROD0044,Very poor quality. Regret buying.,2,2025-07-19,Yes
REV02616,CUST00089,PROD0061,Perfect fit and excellent quality.,4,2025-05-28,Yes
REV02617,CUST04200,PROD0061,Love everything about this product.,4,2025-01-28,Yes
REV02618,CUST02716,PROD0054,Very impressed with the quality and service.,5,2024-06-30,No
REV02619,CUST02414,PROD0038,Amazing quality. Will definitely buy again.,5,2025-06-23,Yes
REV02620,CUST00290,PROD0089,Absolutely worth it. Very pleased.,4,2025-09-28,Yes
REV02621,CUST04896,PROD0096,Superb quality. Exceeded expectations.,5,2025-09-09,Yes
REV02622,CUST04618,PROD0034,Waste of money. Do not recommend.,1,2023-08-31,Yes
REV02623,CUST03877,PROD0075,It's fine. Gets the job done.,3,2024-05-17,Yes
REV02624,CUST04693,PROD0007,Incredible value. Very satisfied customer.,4,2023-08-23,Yes
REV02625,CUST02391,PROD0095,Best quality I've seen. Very happy.,5,2024-10-08,Yes
REV02626,CUST00224,PROD0037,Satisfactory. Nothing special.,3,2024-02-17,Yes
REV02627,CUST00676,PROD0017,Top quality product. Very pleased.,4,2023-12-15,Yes
REV02628,CUST00630,PROD0036,Excellent product. Very happy with this purchase.,4,2024-01-31,No
REV02629,CUST01086,PROD0079,Not worth it. Very dissatisfied.,1,2023-03-22,Yes
REV02630,CUST02255,PROD0033,Absolutely love this product! Exceeded all my expectations.,5,2025-01-26,Yes
REV02631,CUST00914,PROD0078,Poor quality. Would not buy again.,2,2023-12-22,Yes
REV02632,CUST04848,PROD0095,Exceptional product. Worth every penny.,4,2025-06-20,Yes
REV02633,CUST03659,PROD0048,Broke within days. Very upset.,2,2023-07-24,Yes
REV02634,CUST01437,PROD0034,Pretty standard. No complaints but not amazing.,3,2024-04-08,Yes
REV02635,CUST03973,PROD0024,Exceeded all expectations. Love it!,4,2025-07-01,Yes
REV02636,CUST04321,PROD0005,Defective product. Very frustrated.,2,2023-06-07,No
REV02637,CUST00692,PROD0019,Best quality I've seen. Very happy.,5,2024-11-06,Yes
REV02638,CUST01263,PROD0064,Terrible value. Overpriced junk.,1,2024-01-02,Yes
REV02639,CUST03383,PROD0099,Wonderful product. Highly satisfied.,5,2023-09-12,No
REV02640,CUST01950,PROD0085,Perfect fit and excellent quality.,5,2025-04-18,Yes
REV02641,CUST01371,PROD0027,Terrible experience from start to finish.,1,2024-12-11,Yes
REV02642,CUST02827,PROD0007,Adequate. Nothing to write home about.,3,2025-04-15,No
REV02643,CUST00951,PROD0007,Poor quality. Would not buy again.,2,2023-02-24,Yes
REV02644,CUST03802,PROD0052,Dreadful product. Total waste.,1,2024-02-14,No
REV02645,CUST02469,PROD0061,It works. That's about it.,3,2025-01-03,Yes
REV02646,CUST01915,PROD0049,Substandard quality. Disappointed.,2,2023-10-26,No
REV02647,CUST03196,PROD0061,Adequate. Nothing to write home about.,3,2023-10-24,Yes
REV02648,CUST01190,PROD0068,Excellent craftsmanship and design.,5,2023-05-07,Yes
REV02649,CUST03562,PROD0002,Superb quality. Exceeded expectations.,5,2024-02-15,Yes
REV02650,CUST03677,PROD0049,Incredible value. Very satisfied customer.,4,2023-09-26,Yes
REV02651,CUST02587,PROD0068,Incredible value. Very satisfied customer.,4,2025-03-07,Yes
REV02652,CUST00337,PROD0013,Absolutely worth it. Very pleased.,4,2024-10-22,Yes
REV02653,CUST04353,PROD0082,Decent but not exceptional.,3,2023-07-13,Yes
REV02654,CUST03538,PROD0079,Adequate. Nothing to write home about.,3,2025-05-04,No
REV02655,CUST02745,PROD0035,Not worth it. Very dissatisfied.,2,2024-10-31,Yes
REV02656,CUST00806,PROD0033,Acceptable quality. Average performance.,3,2023-09-30,No
REV02657,CUST03205,PROD0060,Very happy with quality and delivery.,4,2025-03-26,No
REV02658,CUST01981,PROD0094,Substandard quality. Disappointed.,2,2025-07-11,Yes
REV02659,CUST04823,PROD0099,Fantastic! Better than advertised.,4,2025-01-09,Yes
REV02660,CUST04260,PROD0044,Incredible value. Very satisfied customer.,4,2024-05-17,Yes
REV02661,CUST01474,PROD0041,Excellent! Much better than expected.,5,2024-05-06,No
REV02662,CUST00087,PROD0087,Absolutely love this product! Exceeded all my expectations.,4,2024-02-20,Yes
REV02663,CUST00557,PROD0002,Great product! Would recommend to everyone.,4,2023-11-04,Yes
REV02664,CUST00801,PROD0068,Works as expected. Nothing remarkable.,3,2025-05-01,Yes
REV02665,CUST03654,PROD0045,Love it! Great value for money.,4,2025-04-17,Yes
REV02666,CUST02321,PROD0033,Fantastic! Better than advertised.,4,2023-08-31,Yes
REV02667,CUST00279,PROD0004,Completely unsatisfied. Do not buy.,2,2025-08-16,No
REV02668,CUST00754,PROD0008,Best quality I've seen. Very happy.,5,2025-05-05,No
REV02669,CUST01777,PROD0077,Works as expected. Nothing remarkable.,3,2023-01-12,Yes
REV02670,CUST00983,PROD0012,Excellent craftsmanship and design.,4,2025-01-31,Yes
REV02671,CUST04954,PROD0017,Wonderful product. Highly satisfied.,5,2024-05-22,Yes
REV02672,CUST04638,PROD0024,Remarkable quality for the price.,5,2024-08-29,Yes
REV02673,CUST00909,PROD0090,Amazing quality. Will definitely buy again.,5,2025-06-09,Yes
REV02674,CUST02076,PROD0038,Cheap materials. Broke easily.,2,2023-01-01,Yes
REV02675,CUST00621,PROD0082,Cheap materials. Broke easily.,2,2023-05-13,Yes
REV02676,CUST02265,PROD0099,Great product! Would recommend to everyone.,4,2024-05-30,No
REV02677,CUST02650,PROD0033,Poor quality. Would not buy again.,2,2025-09-23,Yes
REV02678,CUST00607,PROD0036,Terrible value. Overpriced junk.,1,2023-02-18,No
REV02679,CUST00512,PROD0049,Okay product. Does what it says.,3,2025-07-17,Yes
REV02680,CUST02726,PROD0008,Excellent product. Very happy with this purchase.,4,2024-11-28,Yes
REV02681,CUST02169,PROD0023,Perfect fit and excellent quality.,4,2025-02-21,No
REV02682,CUST00569,PROD0063,Absolutely worth it. Very pleased.,5,2024-06-12,Yes
REV02683,CUST01644,PROD0079,Wonderful product. Highly satisfied.,5,2025-08-26,Yes
REV02684,CUST01462,PROD0083,Absolutely delighted with this purchase.,4,2023-04-07,Yes
REV02685,CUST00889,PROD0019,Excellent! Much better than expected.,5,2025-01-27,No
REV02686,CUST03533,PROD0028,Best quality I've seen. Very happy.,4,2024-02-14,Yes
REV02687,CUST00871,PROD0057,Flawless product. Highly recommend!,5,2023-03-15,Yes
REV02688,CUST02122,PROD0014,Best purchase I've made in years. Highly recommend!,4,2025-03-30,Yes
REV02689,CUST00598,PROD0010,Love everything about this product.,5,2025-01-16,Yes
REV02690,CUST02053,PROD0100,Perfect fit and excellent quality.,4,2023-11-09,Yes
REV02691,CUST00154,PROD0064,Exceptional product. Worth every penny.,5,2025-03-28,Yes
REV02692,CUST00008,PROD0005,Okay product. Does what it says.,3,2024-03-02,Yes
REV02693,CUST02183,PROD0020,Flawless product. Highly recommend!,4,2025-04-15,Yes
REV02694,CUST02702,PROD0051,Love everything about this product.,5,2025-10-16,No
REV02695,CUST00031,PROD0066,Flawless product. Highly recommend!,4,2023-04-22,Yes
REV02696,CUST04020,PROD0062,Great product! Would recommend to everyone.,4,2024-10-12,No
REV02697,CUST03309,PROD0094,Terrible value. Overpriced junk.,1,2025-09-18,Yes
REV02698,CUST00575,PROD0070,Pretty standard. No complaints but not amazing.,3,2025-06-07,No
REV02699,CUST00028,PROD0050,Satisfactory. Nothing special.,3,2024-01-28,Yes
REV02700,CUST00993,PROD0073,Excellent! Much better than expected.,4,2024-03-21,Yes
REV02701,CUST02941,PROD0043,Incredible value. Very satisfied customer.,4,2023-05-13,Yes
REV02702,CUST02481,PROD0052,Best purchase I've made in years. Highly recommend!,4,2023-04-03,Yes
REV02703,CUST00743,PROD0047,It works. That's about it.,3,2025-09-28,Yes
REV02704,CUST02786,PROD0011,Perfect in every way. Thrilled!,4,2023-09-23,Yes
REV02705,CUST03766,PROD0098,Very happy with quality and delivery.,5,2024-03-29,Yes
REV02706,CUST02376,PROD0083,Fantastic! Better than advertised.,5,2025-04-10,Yes
REV02707,CUST01447,PROD0071,Average product. Met my basic needs.,3,2025-10-17,Yes
REV02708,CUST03148,PROD0085,Fantastic! Better than advertised.,5,2024-11-21,Yes
REV02709,CUST02449,PROD0090,Wonderful product. Highly satisfied.,5,2024-08-04,Yes
REV02710,CUST00875,PROD0081,Flawless product. Highly recommend!,5,2023-06-30,Yes
REV02711,CUST02944,PROD0063,Outstanding quality and fast shipping. Very satisfied.,4,2025-05-30,Yes
REV02712,CUST03588,PROD0095,Reasonable quality. As described.,3,2023-02-23,Yes
REV02713,CUST01147,PROD0005,Fantastic! Better than advertised.,4,2023-12-15,Yes
REV02714,CUST00208,PROD0093,Love everything about this product.,5,2023-10-09,Yes
REV02715,CUST01954,PROD0063,Okay product. Does what it says.,3,2025-06-10,No
REV02716,CUST00517,PROD0070,Outstanding service and product quality.,5,2024-07-16,Yes
REV02717,CUST02521,PROD0064,Very poor quality. Regret buying.,1,2023-09-06,Yes
REV02718,CUST03681,PROD0003,Average product. Met my basic needs.,3,2025-04-03,No
REV02719,CUST02780,PROD0008,Brilliant! Works perfectly as described.,4,2024-06-12,No
REV02720,CUST00351,PROD0052,Perfect! Exactly what I was looking for.,4,2023-01-10,Yes
REV02721,CUST01735,PROD0084,Substandard quality. Disappointed.,2,2025-01-22,Yes
REV02722,CUST04286,PROD0059,Incredible value. Very satisfied customer.,5,2024-12-17,Yes
REV02723,CUST04396,PROD0020,Amazing! Better than similar products.,4,2024-04-24,Yes
REV02724,CUST04747,PROD0030,Absolutely worth it. Very pleased.,4,2023-01-18,Yes
REV02725,CUST00591,PROD0005,Amazing! Better than similar products.,4,2023-11-15,Yes
REV02726,CUST01160,PROD0063,Outstanding service and product quality.,5,2024-12-24,No
REV02727,CUST00157,PROD0061,Absolutely worth it. Very pleased.,5,2024-02-17,Yes
REV02728,CUST00376,PROD0032,Acceptable but not impressive.,3,2024-12-24,Yes
REV02729,CUST00118,PROD0023,Outstanding service and product quality.,4,2025-01-20,Yes
REV02730,CUST00410,PROD0040,Perfect in every way. Thrilled!,5,2024-07-23,Yes
REV02731,CUST00798,PROD0059,Completely unsatisfied. Do not buy.,2,2023-12-31,No
REV02732,CUST01399,PROD0076,Decent quality for the price.,3,2025-01-08,Yes
REV02733,CUST00872,PROD0015,Absolutely delighted with this purchase.,5,2023-03-27,Yes
REV02734,CUST04875,PROD0079,Awful quality. Complete letdown.,1,2025-05-05,Yes
REV02735,CUST00517,PROD0026,Great product! Would recommend to everyone.,5,2024-08-27,Yes
REV02736,CUST02764,PROD0095,Incredible value. Very satisfied customer.,4,2023-02-28,No
REV02737,CUST03294,PROD0042,Horrible experience. Item arrived damaged.,2,2025-02-24,Yes
REV02738,CUST04719,PROD0070,Acceptable but not impressive.,3,2025-06-27,Yes
REV02739,CUST02635,PROD0028,Very happy with quality and delivery.,4,2025-06-17,Yes
REV02740,CUST00374,PROD0076,Amazing quality. Will definitely buy again.,4,2025-03-13,Yes
REV02741,CUST02749,PROD0009,Perfect! Exactly what I was looking for.,5,2025-06-08,Yes
REV02742,CUST02244,PROD0019,Very happy with quality and delivery.,4,2025-03-26,Yes
REV02743,CUST03401,PROD0022,Flawless product. Highly recommend!,5,2024-06-03,Yes
REV02744,CUST03031,PROD0071,Poor quality. Would not buy again.,2,2023-06-08,Yes
REV02745,CUST03594,PROD0032,Absolutely worth it. Very pleased.,5,2024-09-11,Yes
REV02746,CUST04768,PROD0006,Exceptional product. Worth every penny.,4,2024-04-04,Yes
REV02747,CUST00819,PROD0081,Best quality I've seen. Very happy.,4,2024-12-14,No
REV02748,CUST03082,PROD0100,Amazing quality. Will definitely buy again.,4,2023-11-26,Yes
REV02749,CUST00129,PROD0063,Outstanding quality and fast shipping. Very satisfied.,4,2024-10-10,Yes
REV02750,CUST00053,PROD0001,Poor quality. Would not buy again.,2,2025-09-10,No
REV02751,CUST00731,PROD0091,Outstanding service and product quality.,5,2024-10-07,Yes
REV02752,CUST04864,PROD0037,Great product! Would recommend to everyone.,5,2024-12-16,No
REV02753,CUST03900,PROD0089,Exceptional product. Worth every penny.,4,2023-09-12,Yes
REV02754,CUST01689,PROD0019,Outstanding service and product quality.,4,2024-11-06,Yes
REV02755,CUST02220,PROD0067,Cheap materials. Broke easily.,2,2023-05-20,No
REV02756,CUST03376,PROD0031,Amazing quality. Will definitely buy again.,5,2023-05-17,Yes
REV02757,CUST00309,PROD0077,It's fine. Gets the job done.,3,2025-08-29,Yes
REV02758,CUST04096,PROD0079,Outstanding quality and fast shipping. Very satisfied.,5,2023-08-31,Yes
REV02759,CUST02468,PROD0045,Great product! Would recommend to everyone.,4,2024-12-07,Yes
REV02760,CUST00038,PROD0072,Love it! Great value for money.,5,2024-10-14,No
REV02761,CUST01573,PROD0016,Top quality product. Very pleased.,5,2023-11-07,Yes
REV02762,CUST00784,PROD0080,Poor craftsmanship. Fell apart quickly.,2,2024-07-28,Yes
REV02763,CUST04422,PROD0065,Awful quality. Complete letdown.,2,2024-01-17,Yes
REV02764,CUST03803,PROD0099,Outstanding service and product quality.,4,2025-07-21,Yes
REV02765,CUST01705,PROD0036,Best purchase I've made in years. Highly recommend!,5,2024-10-25,No
REV02766,CUST01587,PROD0015,Exceeded all expectations. Love it!,5,2024-07-27,Yes
REV02767,CUST01223,PROD0088,Excellent craftsmanship and design.,4,2023-06-19,Yes
REV02768,CUST03887,PROD0064,Amazing quality. Will definitely buy again.,4,2024-08-06,Yes
REV02769,CUST01309,PROD0086,Average product. Met my basic needs.,3,2023-12-07,Yes
REV02770,CUST00443,PROD0083,Very impressed with the quality and service.,5,2024-12-31,Yes
REV02771,CUST02336,PROD0027,Unacceptable quality. Very disappointed.,1,2024-02-21,Yes
REV02772,CUST02060,PROD0043,Best quality I've seen. Very happy.,5,2023-04-18,No
REV02773,CUST03713,PROD0006,Horrible experience. Item arrived damaged.,2,2025-03-31,No
REV02774,CUST00430,PROD0069,Poor quality. Would not buy again.,1,2023-09-13,Yes
REV02775,CUST01295,PROD0004,Absolutely delighted with this purchase.,5,2025-07-03,Yes
REV02776,CUST04219,PROD0015,Outstanding quality and fast shipping. Very satisfied.,4,2024-07-24,Yes
REV02777,CUST01928,PROD0093,Perfect fit and excellent quality.,5,2025-08-05,Yes
REV02778,CUST04856,PROD0075,Brilliant! Works perfectly as described.,4,2025-06-18,Yes
REV02779,CUST03433,PROD0026,Amazing! Better than similar products.,4,2023-12-14,No
REV02780,CUST02669,PROD0030,Very happy with quality and delivery.,4,2023-11-04,Yes
REV02781,CUST00903,PROD0042,Love it! Great value for money.,4,2024-04-10,Yes
REV02782,CUST00804,PROD0031,Amazing! Better than similar products.,4,2024-07-07,Yes
REV02783,CUST03380,PROD0026,Wonderful product. Highly satisfied.,4,2024-02-27,Yes
REV02784,CUST01808,PROD0010,Absolutely delighted with this purchase.,4,2024-01-06,Yes
REV02785,CUST04794,PROD0063,Best purchase I've made in years. Highly recommend!,5,2023-04-02,Yes
REV02786,CUST03571,PROD0019,Fantastic! Better than advertised.,5,2023-06-28,No
REV02787,CUST04993,PROD0059,Amazing quality. Will definitely buy again.,5,2023-10-07,No
REV02788,CUST03174,PROD0048,Exceptional product. Worth every penny.,5,2025-05-19,Yes
REV02789,CUST03750,PROD0093,Reasonable quality. As described.,3,2023-10-31,No
REV02790,CUST02938,PROD0035,Fantastic! Better than advertised.,4,2024-01-10,Yes
REV02791,CUST02752,PROD0017,Best purchase I've made in years. Highly recommend!,4,2025-01-12,No
REV02792,CUST04659,PROD0008,Excellent product. Very happy with this purchase.,5,2024-07-18,Yes
REV02793,CUST01119,PROD0015,Extremely disappointed. Poor quality.,1,2025-01-24,No
REV02794,CUST03814,PROD0059,Great product! Would recommend to everyone.,5,2024-12-31,Yes
REV02795,CUST01403,PROD0098,Defective product. Very frustrated.,1,2025-02-06,Yes
REV02796,CUST01802,PROD0038,Best quality I've seen. Very happy.,5,2024-08-30,No
REV02797,CUST01285,PROD0082,Best quality I've seen. Very happy.,4,2024-04-28,Yes
REV02798,CUST01393,PROD0074,Excellent! Much better than expected.,4,2024-08-11,Yes
REV02799,CUST01882,PROD0012,Unacceptable quality. Very disappointed.,2,2023-01-11,Yes
REV02800,CUST04275,PROD0063,Reasonable quality. As described.,3,2023-02-01,No
REV02801,CUST04847,PROD0061,Mediocre. Could be better.,3,2024-01-22,Yes
REV02802,CUST02287,PROD0002,Amazing! Better than similar products.,5,2023-07-26,Yes
REV02803,CUST03508,PROD0095,Pretty standard. No complaints but not amazing.,3,2023-12-14,Yes
REV02804,CUST02031,PROD0042,Unacceptable quality. Very disappointed.,2,2025-10-02,Yes
REV02805,CUST04747,PROD0029,Remarkable quality for the price.,5,2023-06-25,Yes
REV02806,CUST04848,PROD0020,Absolutely worth it. Very pleased.,5,2023-05-15,No
REV02807,CUST04700,PROD0001,Great product! Would recommend to everyone.,4,2024-03-15,Yes
